Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2021-12-16 00:00:00-05:00,27.258026621950247,27.258026621950247,26.689239876424384,26.796871185302734,19700,0.0,0.0,0.0,REIT
2021-12-17 00:00:00-05:00,28.238094442322613,28.238094442322613,26.79425048828125,26.79425048828125,8400,0.0,0.0,0.0,REIT
2021-12-20 00:00:00-05:00,27.030513659325482,27.030513659325482,26.326092417021833,26.575485229492188,14100,0.0,0.0,0.0,REIT
2021-12-21 00:00:00-05:00,26.82049999685523,26.986761314523044,26.82049999685523,26.85550308227539,2600,0.0,0.0,0.0,REIT
2021-12-22 00:00:00-05:00,28.001644348675477,28.001644348675477,27.07368849699675,27.241172790527344,8200,1.026,0.0,0.0,REIT
2021-12-23 00:00:00-05:00,27.395074633835176,27.395074633835176,27.114424982754375,27.177797317504883,4900,0.0,0.0,0.0,REIT
2021-12-27 00:00:00-05:00,27.250225672930423,27.44939613342285,27.177799893954376,27.44939613342285,3300,0.0,0.0,0.0,REIT
2021-12-28 00:00:00-05:00,27.847737670251863,27.847737670251863,27.542643894225037,27.6983585357666,5000,0.0,0.0,0.0,REIT
2021-12-29 00:00:00-05:00,27.94732490207695,27.974483489990234,27.65762005912328,27.974483489990234,5300,0.0,0.0,0.0,REIT
2021-12-30 00:00:00-05:00,28.001645624811065,28.182709220813834,27.969959452341406,28.019752502441406,5200,0.0,0.0,0.0,REIT
2021-12-31 00:00:00-05:00,28.2460804830304,28.30673661761533,28.13744095482103,28.20081329345703,3600,0.0,0.0,0.0,REIT
2022-01-03 00:00:00-05:00,28.39998596545622,28.39998596545622,27.62140755898956,27.920164108276367,7300,0.0,0.0,0.0,REIT
2022-01-04 00:00:00-05:00,28.20081432894254,28.20081432894254,27.951850820831005,28.04690933227539,13400,0.0,0.0,0.0,REIT
2022-01-05 00:00:00-05:00,29.31436178678019,29.31436178678019,27.42223644439664,27.510957717895508,7500,0.0,0.0,0.0,REIT
2022-01-06 00:00:00-05:00,27.313597664030706,27.539928436279297,27.313597664030706,27.539928436279297,2700,0.0,0.0,0.0,REIT
2022-01-07 00:00:00-05:00,28.70779527640816,28.70779527640816,27.177800448476134,27.241172790527344,22600,0.0,0.0,0.0,REIT
2022-01-10 00:00:00-05:00,27.521820562454938,27.521820562454938,26.83558621080916,26.95599365234375,15000,0.0,0.0,0.0,REIT
2022-01-11 00:00:00-05:00,27.159693310776035,27.159693310776035,26.670818002334006,27.10899543762207,23600,0.0,0.0,0.0,REIT
2022-01-12 00:00:00-05:00,27.36791412717119,27.36791412717119,27.0872644780858,27.147920608520508,4100,0.0,0.0,0.0,REIT
2022-01-13 00:00:00-05:00,27.2864319040033,27.30453877659351,27.177794121994875,27.20948028564453,2100,0.0,0.0,0.0,REIT
2022-01-14 00:00:00-05:00,27.25927522135266,27.25927522135266,26.761346551023955,26.924304962158203,3100,0.0,0.0,0.0,REIT
2022-01-18 00:00:00-05:00,27.060103603734458,27.060103603734458,26.56217665021342,26.598388671875,27600,0.0,0.0,0.0,REIT
2022-01-19 00:00:00-05:00,26.851880042536603,26.851880042536603,26.29058074951172,26.29058074951172,12500,0.0,0.0,0.0,REIT
2022-01-20 00:00:00-05:00,26.2634205788574,26.643656309978773,26.118569036217504,26.15025520324707,43900,0.0,0.0,0.0,REIT
2022-01-21 00:00:00-05:00,25.856023375314592,26.218152215658897,25.856023375314592,25.874130249023438,32800,0.0,0.0,0.0,REIT
2022-01-24 00:00:00-05:00,25.80170283509016,25.8288631439209,25.205999506140714,25.8288631439209,29300,0.0,0.0,0.0,REIT
2022-01-25 00:00:00-05:00,25.67496055962096,25.972810524926114,25.349043730520396,25.8831844329834,27400,0.0,0.0,0.0,REIT
2022-01-26 00:00:00-05:00,26.09141160548664,26.145730508282924,25.75644302368164,25.75644302368164,6000,0.0,0.0,0.0,REIT
2022-01-27 00:00:00-05:00,27.60329587491025,27.60329587491025,25.19513702392578,25.19513702392578,2900,0.0,0.0,0.0,REIT
2022-01-28 00:00:00-05:00,25.03217921657941,25.892236709594727,25.03217921657941,25.892236709594727,2200,0.0,0.0,0.0,REIT
2022-01-31 00:00:00-05:00,26.00087310258931,26.221773147583008,25.79264924972314,26.221773147583008,3300,0.0,0.0,0.0,REIT
2022-02-01 00:00:00-05:00,26.209099021117613,26.209099021117613,26.02803374781753,26.141199111938477,21100,0.0,0.0,0.0,REIT
2022-02-02 00:00:00-05:00,26.233541582940838,26.489748825575457,26.233541582940838,26.453535079956055,3700,0.0,0.0,0.0,REIT
2022-02-03 00:00:00-05:00,26.254368174917467,26.348521854015765,26.163835525512695,26.163835525512695,4200,0.0,0.0,0.0,REIT
2022-02-04 00:00:00-05:00,25.925737374984724,26.064253428464628,25.905820846557617,25.905820846557617,2600,0.0,0.0,0.0,REIT
2022-02-07 00:00:00-05:00,25.837919306423924,25.97371741137321,25.837919306423924,25.91034507751465,2800,0.0,0.0,0.0,REIT
2022-02-08 00:00:00-05:00,25.747385698188324,25.865076924272874,25.665906492911894,25.68401336669922,30600,0.0,0.0,0.0,REIT
2022-02-09 00:00:00-05:00,25.783597907124967,26.3114013671875,25.783597907124967,26.3114013671875,6700,0.0,0.0,0.0,REIT
2022-02-10 00:00:00-05:00,26.860935103411975,26.860935103411975,25.6659089474287,25.810760498046875,6500,0.0,0.0,0.0,REIT
2022-02-11 00:00:00-05:00,25.937503337317477,25.937503337317477,25.531013853258205,25.765491485595703,2600,0.0,0.0,0.0,REIT
2022-02-14 00:00:00-05:00,25.51200335157555,25.74738754741694,25.36715180440649,25.473979949951172,2900,0.0,0.0,0.0,REIT
2022-02-15 00:00:00-05:00,25.783602384699293,25.783602384699293,25.647804260253906,25.647804260253906,1600,0.0,0.0,0.0,REIT
2022-02-16 00:00:00-05:00,25.72928300045295,25.769117783897233,25.59348487854004,25.59348487854004,1600,0.0,0.0,0.0,REIT
2022-02-17 00:00:00-05:00,25.85602542186613,25.85602542186613,25.554552685141168,25.566322326660156,5000,0.0,0.0,0.0,REIT
2022-02-18 00:00:00-05:00,25.602534349476407,25.602534349476407,25.430522500766443,25.438671112060547,2100,0.0,0.0,0.0,REIT
2022-02-22 00:00:00-05:00,25.3580981720421,25.403363632647174,25.213246625985903,25.286577224731445,3700,0.0,0.0,0.0,REIT
2022-02-23 00:00:00-05:00,25.367152991210666,25.367152991210666,25.032182693481445,25.032182693481445,3500,0.0,0.0,0.0,REIT
2022-02-24 00:00:00-05:00,24.59762808987105,25.262134552001953,23.991061558748992,25.262134552001953,5400,0.0,0.0,0.0,REIT
2022-02-25 00:00:00-05:00,25.18608890069629,25.91577911376953,25.18608890069629,25.91577911376953,6900,0.0,0.0,0.0,REIT
2022-02-28 00:00:00-05:00,25.222302478067277,26.236263397530205,25.04123716477978,25.521059036254883,27700,0.0,0.0,0.0,REIT
2022-03-01 00:00:00-05:00,25.448629720481232,25.530108927463267,25.322789880528216,25.358097076416016,3500,0.0,0.0,0.0,REIT
2022-03-02 00:00:00-05:00,25.566321049284458,25.833391400602515,25.566321049284458,25.765491485595703,6400,0.0,0.0,0.0,REIT
2022-03-03 00:00:00-05:00,26.04614347669644,26.109515811270892,25.774545536963142,26.082355499267578,5500,0.0,0.0,0.0,REIT
2022-03-04 00:00:00-05:00,25.856025829388543,26.158403396606445,25.756441468071078,26.158403396606445,8900,0.0,0.0,0.0,REIT
2022-03-07 00:00:00-05:00,27.032948991715013,27.032948991715013,25.665910869462273,25.693069458007812,6300,0.0,0.0,0.0,REIT
2022-03-08 00:00:00-05:00,25.693064817244355,25.892236973359584,25.561794300528828,25.729278564453125,5700,0.0,0.0,0.0,REIT
2022-03-09 00:00:00-05:00,26.10046244416656,26.191899916693824,26.050669402076476,26.154781341552734,5600,0.0,0.0,0.0,REIT
2022-03-10 00:00:00-05:00,25.656852944816855,25.88318368587786,25.656852944816855,25.874130249023438,5000,0.0,0.0,0.0,REIT
2022-03-11 00:00:00-05:00,24.787744479193503,26.290582338698755,24.787744479193503,25.810760498046875,8500,0.0,0.0,0.0,REIT
2022-03-14 00:00:00-04:00,25.937506346196752,26.00993212478137,25.63422393798828,25.63422393798828,6500,0.0,0.0,0.0,REIT
2022-03-15 00:00:00-04:00,25.620642495682052,25.85602670389975,25.620642495682052,25.809856414794922,3700,0.0,0.0,0.0,REIT
2022-03-16 00:00:00-04:00,25.919397423544467,26.01898350877362,25.846971650677805,25.991823196411133,6000,0.0,0.0,0.0,REIT
2022-03-17 00:00:00-04:00,25.90129540121119,26.36301040649414,25.90129540121119,26.36301040649414,6600,0.0,0.0,0.0,REIT
2022-03-18 00:00:00-04:00,26.40827539882392,26.53502008267148,26.40827539882392,26.52596664428711,5200,0.0,0.0,0.0,REIT
2022-03-21 00:00:00-04:00,26.679867655474055,26.679867655474055,26.181940706126028,26.371152877807617,4400,0.0,0.0,0.0,REIT
2022-03-22 00:00:00-04:00,26.372058373254383,26.525963353159767,26.372058373254383,26.43543243408203,8900,0.0,0.0,0.0,REIT
2022-03-23 00:00:00-04:00,26.535022570032,26.535022570032,26.20005395224481,26.317745208740234,4600,0.0,0.0,0.0,REIT
2022-03-24 00:00:00-04:00,26.31139229810932,26.338611602783203,26.075496849153865,26.338611602783203,5700,0.063,0.0,0.0,REIT
2022-03-25 00:00:00-04:00,26.565432944979918,26.690637588500977,26.43841125849197,26.690637588500977,4800,0.0,0.0,0.0,REIT
2022-03-28 00:00:00-04:00,26.674304360556963,26.942861557006836,26.674304360556963,26.942861557006836,4300,0.0,0.0,0.0,REIT
2022-03-29 00:00:00-04:00,27.00092744803726,27.799341201782227,27.00092744803726,27.799341201782227,14100,0.0,0.0,0.0,REIT
2022-03-30 00:00:00-04:00,27.826562539536155,27.826562539536155,27.52715714363769,27.545303344726562,8000,0.0,0.0,0.0,REIT
2022-03-31 00:00:00-04:00,27.6541783767203,27.80841763211708,27.50901222229004,27.50901222229004,3400,0.0,0.0,0.0,REIT
2022-04-01 00:00:00-04:00,27.313945690734297,27.76668357849121,27.313945690734297,27.76668357849121,3100,0.0,0.0,0.0,REIT
2022-04-04 00:00:00-04:00,28.207623163998694,28.207623163998694,27.391063178066002,27.481792449951172,6500,0.0,0.0,0.0,REIT
2022-04-05 00:00:00-04:00,27.309408501285084,28.56146698418154,26.31138991695245,27.32755470275879,8700,0.0,0.0,0.0,REIT
2022-04-06 00:00:00-04:00,27.445500438026663,27.645103454589844,27.137021947554594,27.645103454589844,3500,0.0,0.0,0.0,REIT
2022-04-07 00:00:00-04:00,27.77212618790686,27.77212618790686,27.19145985578611,27.454574584960938,4600,0.0,0.0,0.0,REIT
2022-04-08 00:00:00-04:00,27.463645304986166,27.48179150484253,27.28218676745625,27.427352905273438,2700,0.0,0.0,0.0,REIT
2022-04-11 00:00:00-04:00,27.46364687210349,27.499937543370155,27.125226974487305,27.125226974487305,3800,0.0,0.0,0.0,REIT
2022-04-12 00:00:00-04:00,27.345699388476767,27.509011741988676,27.214143753051758,27.214143753051758,2300,0.0,0.0,0.0,REIT
2022-04-13 00:00:00-04:00,27.590671155564113,27.590671155564113,27.118880241296115,27.436431884765625,4300,0.0,0.0,0.0,REIT
2022-04-14 00:00:00-04:00,27.871928083527948,27.871928083527948,27.44550271393397,27.536231994628906,3100,0.0,0.0,0.0,REIT
2022-04-18 00:00:00-04:00,27.617887845833426,27.617887845833426,27.254972457885742,27.254972457885742,5000,0.0,0.0,0.0,REIT
2022-04-19 00:00:00-04:00,27.17331208171706,27.91728894471412,27.17331208171706,27.871923446655273,7500,0.0,0.0,0.0,REIT
2022-04-20 00:00:00-04:00,29.37802631829774,29.37802631829774,28.053383138940262,28.57961082458496,9300,0.0,0.0,0.0,REIT
2022-04-21 00:00:00-04:00,28.51610341050567,28.54332098238962,28.234844207763672,28.234844207763672,7500,0.0,0.0,0.0,REIT
2022-04-22 00:00:00-04:00,28.052478482193475,28.052478482193475,27.699542999267578,27.699542999267578,1400,0.0,0.0,0.0,REIT
2022-04-25 00:00:00-04:00,27.95358158605373,27.95358158605373,27.32755324329781,27.744905471801758,4900,0.0,0.0,0.0,REIT
2022-04-26 00:00:00-04:00,27.835634427916368,27.835634427916368,27.3456974029541,27.3456974029541,4300,0.0,0.0,0.0,REIT
2022-04-27 00:00:00-04:00,27.518081488242416,27.518081488242416,27.127946853637695,27.127946853637695,1500,0.0,0.0,0.0,REIT
2022-04-28 00:00:00-04:00,27.218678336907676,27.527156829833984,27.000022326985437,27.527156829833984,3200,0.0,0.0,0.0,REIT
2022-04-29 00:00:00-04:00,27.481793063214553,27.481793063214553,26.120859146118164,26.120859146118164,4400,0.0,0.0,0.0,REIT
2022-05-02 00:00:00-04:00,26.311390134857064,26.32046323566906,25.15005918867724,25.558340072631836,8400,0.0,0.0,0.0,REIT
2022-05-03 00:00:00-04:00,25.794235006990547,26.011984230746933,25.7397981336807,25.912181854248047,2100,0.0,0.0,0.0,REIT
2022-05-04 00:00:00-04:00,26.26602658040103,26.26602658040103,25.52295640371588,26.08456802368164,3400,0.0,0.0,0.0,REIT
2022-05-05 00:00:00-04:00,26.16622389180662,26.16622389180662,25.295225252574706,25.4222469329834,4500,0.0,0.0,0.0,REIT
2022-05-06 00:00:00-04:00,25.61277509465163,25.61277509465163,24.841578886575903,25.050256729125977,2800,0.0,0.0,0.0,REIT
2022-05-09 00:00:00-04:00,24.687341543618555,24.687341543618555,23.979656982206865,24.034093856811523,4800,0.0,0.0,0.0,REIT
2022-05-10 00:00:00-04:00,24.651050829875125,24.651050829875125,23.707469108866967,23.780052185058594,4100,0.0,0.0,0.0,REIT
2022-05-11 00:00:00-04:00,23.471571662451566,24.242766074940764,23.471571662451566,23.770977020263672,12900,0.0,0.0,0.0,REIT
2022-05-12 00:00:00-04:00,23.77097935286091,23.87894630432129,23.63488457916881,23.87894630432129,4900,0.0,0.0,0.0,REIT
2022-05-13 00:00:00-04:00,23.861708984285617,24.451448440551758,23.861708984285617,24.451448440551758,4300,0.0,0.0,0.0,REIT
2022-05-16 00:00:00-04:00,24.714557574674405,24.714557574674405,24.39700600890079,24.46051597595215,2200,0.0,0.0,0.0,REIT
2022-05-17 00:00:00-04:00,24.886947686877892,24.886947686877892,24.60568846682559,24.768999099731445,24200,0.0,0.0,0.0,REIT
2022-05-18 00:00:00-04:00,24.53310612665724,24.587543005934933,24.007785136601804,24.043169021606445,9300,0.0,0.0,0.0,REIT
2022-05-19 00:00:00-04:00,24.034094592237214,24.04316769336846,23.72652286680119,23.85082244873047,4900,0.0,0.0,0.0,REIT
2022-05-20 00:00:00-04:00,24.269985635872928,24.269985635872928,23.598591848374344,23.899810791015625,1400,0.0,0.0,0.0,REIT
2022-05-23 00:00:00-04:00,24.48773621411327,24.48773621411327,24.006872297183477,24.133893966674805,3100,0.0,0.0,0.0,REIT
2022-05-24 00:00:00-04:00,23.82541498739898,24.288132694591308,23.616738883327002,24.22462272644043,3800,0.0,0.0,0.0,REIT
2022-05-25 00:00:00-04:00,24.424226564605938,24.53310203552246,24.20647735328979,24.53310203552246,7300,0.0,0.0,0.0,REIT
2022-05-26 00:00:00-04:00,24.723634478498216,24.778071354273063,24.55124901960794,24.578468322753906,4400,0.0,0.0,0.0,REIT
2022-05-27 00:00:00-04:00,24.77806698088521,25.177274703979492,24.77806698088521,25.177274703979492,2300,0.0,0.0,0.0,REIT
2022-05-31 00:00:00-04:00,26.247879836994198,26.247879836994198,24.80075228983739,24.896018981933594,5500,0.0,0.0,0.0,REIT
2022-06-01 00:00:00-04:00,24.469592280338397,24.766277313232422,24.469592280338397,24.766277313232422,1500,0.0,0.0,0.0,REIT
2022-06-02 00:00:00-04:00,24.859726668686534,25.03211212158203,24.45144751879764,25.03211212158203,1800,0.0,0.0,0.0,REIT
2022-06-03 00:00:00-04:00,24.868800109829625,24.868800109829625,24.58754090532062,24.66919708251953,2400,0.0,0.0,0.0,REIT
2022-06-06 00:00:00-04:00,24.87787054838056,24.87787054838056,24.496809005737305,24.496809005737305,1400,0.0,0.0,0.0,REIT
2022-06-07 00:00:00-04:00,24.37886435562712,24.896018981933594,24.37886435562712,24.896018981933594,2900,0.0,0.0,0.0,REIT
2022-06-08 00:00:00-04:00,24.596614332310036,24.77807116031145,24.2699896191836,24.315353393554688,2500,0.0,0.0,0.0,REIT
2022-06-09 00:00:00-04:00,24.088530691502257,24.233696843885504,23.780052185058594,23.780052185058594,5300,0.0,0.0,0.0,REIT
2022-06-10 00:00:00-04:00,23.634885765388486,23.634885765388486,23.281043489270548,23.37177276611328,4800,0.0,0.0,0.0,REIT
2022-06-13 00:00:00-04:00,22.927201219352057,22.927201219352057,22.20136873493095,22.355607986450195,28200,0.0,0.0,0.0,REIT
2022-06-14 00:00:00-04:00,22.146928145438054,22.355604235861367,22.08341818144111,22.177776336669922,4600,0.0,0.0,0.0,REIT
2022-06-15 00:00:00-04:00,22.428192135508098,22.981639193427355,22.428192135508098,22.753910064697266,5800,0.0,0.0,0.0,REIT
2022-06-16 00:00:00-04:00,22.137858514770006,22.419117712474048,22.137858514770006,22.21044158935547,1400,0.0,0.0,0.0,REIT
2022-06-17 00:00:00-04:00,22.591502735656846,22.591502735656846,22.36468041555885,22.43726348876953,1000,0.0,0.0,0.0,REIT
2022-06-21 00:00:00-04:00,22.682232103944372,22.791107579470776,22.57335662841797,22.57335662841797,1700,0.0,0.0,0.0,REIT
2022-06-22 00:00:00-04:00,22.473556656101646,22.82195472717285,22.473556656101646,22.82195472717285,1100,0.0,0.0,0.0,REIT
2022-06-23 00:00:00-04:00,23.03266777123695,23.198684692382812,22.932326879638506,23.198684692382812,1500,0.135,0.0,0.0,REIT
2022-06-24 00:00:00-04:00,23.187739841641115,23.678495407104492,23.187739841641115,23.678495407104492,3000,0.0,0.0,0.0,REIT
2022-06-27 00:00:00-04:00,23.570860023913006,23.826272444677247,23.543493848163518,23.685794830322266,2200,0.0,0.0,0.0,REIT
2022-06-28 00:00:00-04:00,23.953975891326426,24.081681221684754,23.502443596359342,23.506092071533203,1000,0.0,0.0,0.0,REIT
2022-06-29 00:00:00-04:00,23.257066979857147,23.306324005126953,23.22422722315595,23.306324005126953,2000,0.0,0.0,0.0,REIT
2022-06-30 00:00:00-04:00,23.196863262482378,23.242471813461666,23.153078079223633,23.153078079223633,1200,0.0,0.0,0.0,REIT
2022-07-01 00:00:00-04:00,23.470517752522323,23.826271057128906,23.434031260169274,23.826271057128906,1800,0.0,0.0,0.0,REIT
2022-07-05 00:00:00-04:00,23.488763701566675,23.55535316467285,22.950574413488024,23.55535316467285,1200,0.0,0.0,0.0,REIT
2022-07-06 00:00:00-04:00,23.41578572648046,23.744172837050794,23.41578572648046,23.538930892944336,1800,0.0,0.0,0.0,REIT
2022-07-07 00:00:00-04:00,23.82626951536326,23.82626951536326,23.605520248413086,23.605520248413086,1500,0.0,0.0,0.0,REIT
2022-07-08 00:00:00-04:00,23.461394684021705,23.643832357493633,23.461394684021705,23.47690200805664,5100,0.0,0.0,0.0,REIT
2022-07-11 00:00:00-04:00,23.461392773243183,23.479636887075433,23.306321285377994,23.43037986755371,2500,0.0,0.0,0.0,REIT
2022-07-12 00:00:00-04:00,23.415785738846726,23.50700457403717,23.335514068603516,23.335514068603516,800,0.0,0.0,0.0,REIT
2022-07-13 00:00:00-04:00,23.342810678831796,23.342810678831796,23.242469787597656,23.242469787597656,1300,0.0,0.0,0.0,REIT
2022-07-14 00:00:00-04:00,22.87759867216025,23.07827873652969,22.87759867216025,23.023548126220703,1000,0.0,0.0,0.0,REIT
2022-07-15 00:00:00-04:00,23.08739804523342,23.468692383935217,23.08739804523342,23.420345306396484,1300,0.0,0.0,0.0,REIT
2022-07-18 00:00:00-04:00,24.16378043331292,24.16378043331292,23.297205727509283,23.35193634033203,5200,0.0,0.0,0.0,REIT
2022-07-19 00:00:00-04:00,23.72592677912991,23.94485092163086,23.72592677912991,23.94485092163086,1500,0.0,0.0,0.0,REIT
2022-07-20 00:00:00-04:00,23.66207621685885,24.04519393512203,23.66207621685885,23.835390090942383,1900,0.0,0.0,0.0,REIT
2022-07-21 00:00:00-04:00,23.981342938496372,23.990463256835938,23.77153907973764,23.990463256835938,2600,0.0,0.0,0.0,REIT
2022-07-22 00:00:00-04:00,24.245875225168064,24.245875225168064,24.081681660370805,24.209388732910156,3500,0.0,0.0,0.0,REIT
2022-07-25 00:00:00-04:00,24.400947168379112,24.400947168379112,24.16377887496931,24.282363891601562,3700,0.0,0.0,0.0,REIT
2022-07-26 00:00:00-04:00,24.29422208671591,24.318851470947266,24.22763262481376,24.318851470947266,500,0.0,0.0,0.0,REIT
2022-07-27 00:00:00-04:00,24.31884985260641,24.48030662536621,24.25499718651858,24.48030662536621,800,0.0,0.0,0.0,REIT
2022-07-28 00:00:00-04:00,24.628993908061847,25.216440200805664,24.628993908061847,25.216440200805664,2200,0.0,0.0,0.0,REIT
2022-07-29 00:00:00-04:00,25.468205288012584,25.522935900892815,25.24015903784766,25.477327346801758,3000,0.0,0.0,0.0,REIT
2022-08-01 00:00:00-04:00,25.431716088801412,25.431716088801412,25.15806129491902,25.240158081054688,2900,0.0,0.0,0.0,REIT
2022-08-02 00:00:00-04:00,25.178127471751022,25.24015677000211,24.86342430114746,24.86342430114746,2100,0.0,0.0,0.0,REIT
2022-08-03 00:00:00-04:00,25.139815300685406,25.203667965166037,24.902647018432617,24.902647018432617,1700,0.0,0.0,0.0,REIT
2022-08-04 00:00:00-04:00,25.012109971724144,25.012109971724144,24.80230786275789,24.902647018432617,1100,0.0,0.0,0.0,REIT
2022-08-05 00:00:00-04:00,24.601627589103174,24.942785263061523,24.601627589103174,24.942785263061523,2000,0.0,0.0,0.0,REIT
2022-08-08 00:00:00-04:00,24.920892065399613,25.39522864763398,24.920892065399613,25.16170883178711,2200,0.0,0.0,0.0,REIT
2022-08-09 00:00:00-04:00,25.276643504337052,25.43171501159668,25.231034953906732,25.43171501159668,1200,0.0,0.0,0.0,REIT
2022-08-10 00:00:00-04:00,25.705370400603766,25.75554084777832,25.705370400603766,25.75554084777832,1300,0.0,0.0,0.0,REIT
2022-08-11 00:00:00-04:00,25.85861604159295,25.85861604159295,25.724525451660156,25.724525451660156,600,0.0,0.0,0.0,REIT
2022-08-12 00:00:00-04:00,25.95166035504082,26.179706573486328,25.928854341312608,26.179706573486328,2500,0.0,0.0,0.0,REIT
2022-08-15 00:00:00-04:00,26.197953791751303,26.246300879532388,26.124979057952466,26.214374542236328,1600,0.0,0.0,0.0,REIT
2022-08-16 00:00:00-04:00,26.298292296307384,26.325658471422937,26.1578164250613,26.186094284057617,3500,0.0,0.0,0.0,REIT
2022-08-17 00:00:00-04:00,26.18882707678267,26.21619324953775,25.869563760579624,26.11585235595703,2700,0.0,0.0,0.0,REIT
2022-08-18 00:00:00-04:00,25.97902526895933,26.11585265459019,25.837637724411103,25.869564056396484,2000,0.0,0.0,0.0,REIT
2022-08-19 00:00:00-04:00,25.842201167055382,25.842201167055382,25.632399033105205,25.705373764038086,1100,0.0,0.0,0.0,REIT
2022-08-22 00:00:00-04:00,25.577664434052135,25.577664434052135,25.099679411977917,25.139814376831055,2200,0.0,0.0,0.0,REIT
2022-08-23 00:00:00-04:00,25.13069500452905,25.13069500452905,24.809606552124023,24.809606552124023,1000,0.0,0.0,0.0,REIT
2022-08-24 00:00:00-04:00,24.72021496506969,24.99386978149414,24.72021496506969,24.99386978149414,1100,0.0,0.0,0.0,REIT
2022-08-25 00:00:00-04:00,25.02123462548053,25.814834594726562,25.02123462548053,25.814834594726562,2100,0.0,0.0,0.0,REIT
2022-08-26 00:00:00-04:00,25.048597524936795,25.048597524936795,24.73389434814453,24.73389434814453,1000,0.0,0.0,0.0,REIT
2022-08-29 00:00:00-04:00,24.410070091954978,24.670042670132222,24.410070091954978,24.428314208984375,2000,0.0,0.0,0.0,REIT
2022-08-30 00:00:00-04:00,24.410065083402465,24.410065083402465,24.167423248291016,24.167423248291016,1400,0.0,0.0,0.0,REIT
2022-08-31 00:00:00-04:00,24.300605285463927,24.414628398462323,24.045194625854492,24.045194625854492,1200,0.0,0.0,0.0,REIT
2022-09-01 00:00:00-04:00,23.71680719692923,24.087154388427734,23.71680719692923,24.087154388427734,1500,0.0,0.0,0.0,REIT
2022-09-02 00:00:00-04:00,24.300606609068115,24.300606609068115,23.753297028748705,23.76789093017578,1000,0.0,0.0,0.0,REIT
2022-09-06 00:00:00-04:00,24.054318201223932,24.1546573638916,24.026952026030166,24.1546573638916,7100,0.0,0.0,0.0,REIT
2022-09-07 00:00:00-04:00,24.245875350249502,24.52865219116211,24.24405024269259,24.52865219116211,3200,0.0,0.0,0.0,REIT
2022-09-08 00:00:00-04:00,24.628992733114657,24.628992733114657,24.264119114669075,24.592504501342773,4100,0.0,0.0,0.0,REIT
2022-09-09 00:00:00-04:00,24.756696616641147,24.847915450881015,24.756696616641147,24.80048179626465,1000,0.0,0.0,0.0,REIT
2022-09-12 00:00:00-04:00,24.82054958982345,24.93913459777832,24.82054958982345,24.93913459777832,500,0.0,0.0,0.0,REIT
2022-09-13 00:00:00-04:00,24.628994099728953,24.628994099728953,24.19114573329891,24.200267791748047,2000,0.0,0.0,0.0,REIT
2022-09-14 00:00:00-04:00,23.985901571576573,23.985901571576573,23.80802579774237,23.881000518798828,2100,0.0,0.0,0.0,REIT
2022-09-15 00:00:00-04:00,23.74417576886308,23.74417576886308,23.461397171020508,23.461397171020508,1100,0.0,0.0,0.0,REIT
2022-09-16 00:00:00-04:00,23.096520923355655,23.361055374145508,23.096520923355655,23.361055374145508,4900,0.0,0.0,0.0,REIT
2022-09-19 00:00:00-04:00,23.09652335511125,23.23335075378418,23.09652335511125,23.23335075378418,1800,0.0,0.0,0.0,REIT
2022-09-20 00:00:00-04:00,22.7225258407282,22.850231170654297,22.7225258407282,22.850231170654297,1900,0.0,0.0,0.0,REIT
2022-09-21 00:00:00-04:00,22.895837578875636,22.90495963516051,22.339404324478746,22.442481994628906,2300,0.0,0.0,0.0,REIT
2022-09-22 00:00:00-04:00,22.541089028882087,22.541089028882087,22.10796160605392,22.234214782714844,4100,0.25,0.0,0.0,REIT
2022-09-23 00:00:00-04:00,22.10796470998383,22.10796470998383,21.822284955146188,21.97802734375,1700,0.0,0.0,0.0,REIT
2022-09-26 00:00:00-04:00,21.82228587998019,21.82228587998019,21.35229556536511,21.411273956298828,1700,0.0,0.0,0.0,REIT
2022-09-27 00:00:00-04:00,21.693267094069075,21.693267094069075,21.048182008006854,21.204845428466797,900,0.0,0.0,0.0,REIT
2022-09-28 00:00:00-04:00,21.066610321653815,21.628754006245753,21.066610321653815,21.45366096496582,2500,0.0,0.0,0.0,REIT
2022-09-29 00:00:00-04:00,21.094258535775342,21.097944465037415,20.86387125859924,20.929302215576172,1900,0.0,0.0,0.0,REIT
2022-09-30 00:00:00-04:00,21.17719730717264,21.28778396949181,21.029749595890657,21.278568267822266,3800,0.0,0.0,0.0,REIT
2022-10-03 00:00:00-04:00,21.610327386353767,21.647188436833453,21.18641388068702,21.57069969177246,2800,0.0,0.0,0.0,REIT
2022-10-04 00:00:00-04:00,21.951300525282296,22.117179653921188,21.88679236585951,21.92641830444336,4900,0.0,0.0,0.0,REIT
2022-10-05 00:00:00-04:00,21.785418930412266,21.785418930412266,21.545815967026652,21.57899284362793,1800,0.0,0.0,0.0,REIT
2022-10-06 00:00:00-04:00,21.75777801690947,21.75777801690947,21.08504573899805,21.158769607543945,3000,0.0,0.0,0.0,REIT
2022-10-07 00:00:00-04:00,20.6427001953125,20.6427001953125,20.58740773957947,20.6427001953125,800,0.0,0.0,0.0,REIT
2022-10-10 00:00:00-04:00,20.79014677449539,20.79014677449539,20.42705726623535,20.42705726623535,8700,0.0,0.0,0.0,REIT
